problem,solution,answer,level,unique_id
"A play has two different male roles, two different female roles and two different roles that can be either gender. Only a man can be assigned to a male role, and only a woman can be assigned to a female role. If five men and six women audition, in how many ways can the six roles be assigned?","We start with the most restrictive conditions: the roles that are not open to both men and women.  First, we will fill the two male roles. There are 5 men, so there are $5 \cdot 4= 20$ ways to assign 2 of the 5 men to the distinct male roles. Doing the same for the female roles, there are $6 \cdot 5 = 30$ ways. Finally, of the $5+6 - 2 - 2 = 7$ remaining actors, there are $7 \cdot 6 = 42$ ways to assign the leftovers to the either-gender roles. Multiplying, there are $20 \cdot 30 \cdot 42 = \boxed{25200}$ ways of assigning the six roles.",25200,4,train/counting_and_probability/318.json
"In the local frisbee league, teams have 7 members and each of the 4 teams takes turns hosting tournaments. At each tournament, each team selects two members of that team to be on the tournament committee, except the host team, which selects three members. How many possible 9 member tournament committees are there?","Pick one of the teams as the host. There are $\dbinom{7}{3}=35$ ways to select the three representatives from that team and $\dbinom{7}{2}=21$ ways to pick a representative from each of the other teams. So once we have selected a host team, there are $35\times21\times21\times21=324,\!135$ ways to pick the members of the tournament committee. However, any of the four teams can be the host, so we need to multiply $324,\!135$ by 4 to get $\boxed{1,\!296,\!540}$ ways.","1,\!296,\!540",5,train/counting_and_probability/949.json
"If two lines $l$ and $m$ have equations $y = -x + 6$, and $y = -4x + 6$, what is the probability that a point randomly selected in the 1st quadrant and below $l$ will fall between $l$ and $m$? Express your answer as a decimal to the nearest hundredth.

[asy]
import cse5; import olympiad;
size(150);
add(grid(8,8));
draw((0,0)--(8,0),linewidth(1.2));
draw((0,0)--(0,8),linewidth(1.2));
label(""$x$"",(8,0),E);
label(""$y$"",(0,8),N);
draw((6,0)--(0,6)--(3/2,0));
label(""$l$"",(6,0)--(0,6),NE);
label(""$m$"",(0,6)--(3/2,0),NE);
[/asy]","We first find the areas of the triangles under $l$ and $m$ and in the first quadrant. From $l$'s equation, we find that at $x = 6$, $y = 0$. From $m$, we find that at $x = \frac{3}{2}$, we find that $y = 0$.

We then find the areas using the formula for a triangle: $\frac{1}{2}bh$. The area under $l$ is $\frac{1}{2}(6\times 6) = 18$. The area under $m$ is $\frac{1}{2}\left(\frac{3}{2}\times 6\right) = \frac{9}{2}$. Thus, the probability that the point selected will fall between $l$ and $m$ has probability $\frac{18 - \frac{9}{2}}{18} = \frac{27/2}{18} = \frac{3}{4} = 0.75$. Thus, the probability is $\boxed{0.75}$.",0.75,4,train/counting_and_probability/1109.json
"A flag is made of three horizontal strips of fabric, each of a solid color, either red, white, blue or green. If no two adjacent strips can be the same color, how many distinct flags are possible? These two flags are different.

[asy]draw((0,0)--(0,6),linewidth(1));
filldraw((0,3)--(4,3)--(4,4)--(0,4)--(0,3)--cycle,white);
filldraw((0,4)--(4,4)--(4,5)--(0,5)--(0,4)--cycle,red);
filldraw((0,5)--(4,5)--(4,6)--(0,6)--(0,5)--cycle,green);
filldraw(circle((0,6),1/6),white);
label(""Green"",(2,5.5));
label(""Red"",(2,4.5));
label(""White"",(2,3.5));

draw((5,0)--(5,6),linewidth(1));
filldraw((5,3)--(9,3)--(9,4)--(5,4)--(5,3)--cycle,green);
filldraw((5,4)--(9,4)--(9,5)--(5,5)--(5,4)--cycle,red);
filldraw((5,5)--(9,5)--(9,6)--(5,6)--(5,5)--cycle,white);
filldraw(circle((5,6),1/6),white);
label(""White"",(7,5.5));
label(""Red"",(7,4.5));
label(""Green"",(7,3.5));
[/asy]","We can choose the middle color for the flag in 4 ways, then choose the top color in 3 ways, and finally choose the bottom color in 3 ways (the only restriction is that the top and bottom colors are both different from the middle color).  This leads to a total of $4\cdot 3\cdot 3 = \boxed{36}$ possible flags.",36,4,train/counting_and_probability/634.json
"How many continuous paths from $A$ to $B$, along segments of the figure, do not revisit any of the six labeled points?

[asy]
draw((0,0)--(3,0)--(3,2)--(0,2)--(0,0)--cycle,linewidth(2));
draw((0,2)--(1,0)--(3,2)--(0,2)--cycle,linewidth(2));
draw((0,2)--(1.5,3.5)--(3,2),linewidth(2));

label(""$A$"",(1.5,3.5),N);
label(""$B$"",(0,0),SW);
label(""$C$"",(0,2),W);
label(""$D$"",(3,2),E);
label(""$E$"",(3,0),SE);
label(""$F$"",(1,0),S);
[/asy]","We denote a path from $A$ to $B$ by writing the labeled points visited, such as $A$-$C$-$B$ (first going to $C$ then to $B$).

Case 1: Path ends in $C$-$B$.  There are clearly four such paths, which we can determine systematically; $A$-$C$-$B$, $A$-$D$-$C$-$B$, $A$-$D$-$F$-$C$-$B$, and $A$-$D$-$E$-$F$-$C$-$B$.

Case 2: Path ends in $F$-$B$.  The possible paths are easy to determine systematically as $A$-$C$-$F$-$B$, $A$-$C$-$D$-$F$-$B$, $A$-$C$-$D$-$E$-$F$-$B$, $A$-$D$-$C$-$F$-$B$, $A$-$D$-$F$-$B$, $A$-$D$-$E$-$F$-$B$, yielding 6 possible paths.

Therefore there are a total of $\boxed{10}$ such paths.",10,5,train/counting_and_probability/213.json
What is the nearest integer to $(5+2\sqrt7)^4$?,"When we expand this out, we get a bunch of terms with $\sqrt7$ in them. To avoid painful estimation, we do the following trick: Add $(5-2\sqrt7)^4$ to this expression. We know that $(5-2\sqrt7)^4$ is small, since $2\sqrt7=\sqrt{28}$ is close to $5=\sqrt{25}$, at least compared to $6=\sqrt{36}$. When we add these together, the $\sqrt7$ terms magically cancel out. By the Binomial Theorem, $$(5+2\sqrt7)^4=5^4+4\cdot5^3\cdot(2\sqrt7)+6\cdot5^2\cdot(2\sqrt7)^2+4\cdot5\cdot(2\sqrt7)^3+(2\sqrt7)^4$$ whereas $$(5-2\sqrt7)^4=5^4-4\cdot5^3\cdot(2\sqrt7)+6\cdot5^2\cdot(2\sqrt7)^2-4\cdot5\cdot(2\sqrt7)^3+(2\sqrt7)^4.$$ Therefore, their sum is $$2(5^4+6\cdot5^2(2\sqrt7)^2+(2\sqrt7)^4)=2(625+4200+784)=11218.$$ Since the term we added, $(5-2\sqrt7)^4$, is less than a half (actually, it's less than .01), $\boxed{11218}$ is the closest integer to $(5+2\sqrt7)^4$.",11218,4,test/counting_and_probability/109.json
There are four red balls and two white balls in a jar. One ball is randomly removed and replaced with a ball of the opposite color. The jar is then shaken and one ball is randomly selected. What is the probability that this ball is red? Express your answer as a common fraction.,"We split the problem into two cases.

Case I: A red ball is removed. The probability that a red ball is removed is $\frac{4}{6} = \frac{2}{3}$. After it is replaced by a white ball, the probability of drawing a red ball is $\frac{1}{2}$. Thus, the probability that a red ball will be drawn in this case is $\frac{2}{3} \cdot \frac{1}{2} = \frac{1}{3}$.

Case II: A white ball is removed. The probability that a white ball is removed is $\frac{2}{6} = \frac{1}{3}$. After it is replaced by a red ball, the probability of drawing a red ball is $\frac{5}{6}$. Thus, the probability that a red ball will be drawn in this case is $\frac{5}{18}$.

We add the two probabilities for a total probability of $\boxed{\frac{11}{18}}$.",\frac{11}{18},4,test/counting_and_probability/132.json
"Let $A = \{1, 2, 3, 4, 5, 6, 7\}$, and let $N$ be the number of functions $f$ from set $A$ to set $A$ such that $f(f(x))$ is a constant function. Find the remainder when $N$ is divided by $1000$.","Any such function can be constructed by distributing the elements of $A$ on three tiers.
The bottom tier contains the constant value, $c=f(f(x))$ for any $x$. (Obviously $f(c)=c$.)
The middle tier contains $k$ elements $x\ne c$ such that $f(x)=c$, where $1\le k\le 6$.
The top tier contains $6-k$ elements such that $f(x)$ equals an element on the middle tier.
There are $7$ choices for $c$. Then for a given $k$, there are $\tbinom6k$ ways to choose the elements on the middle tier, and then $k^{6-k}$ ways to draw arrows down from elements on the top tier to elements on the middle tier.
Thus $N=7\cdot\sum_{k=1}^6\tbinom6k\cdot k^{6-k}=7399$, giving the answer $\boxed{399}$.",399,5,train/counting_and_probability/5096.json
"How many 4-letter words with at least one vowel can be constructed from the letters A, B, C, D, and E?  (Note that A and E are vowels, any word is valid, not just English language words, and letters may be used more than once.)","First we count the number of all 4-letter words with no restrictions on the word. Then we count the number of 4-letter words with no vowels. We then subtract to get the answer.

Each letter of a word must be one of A, B, C, D, or E, so the number of 4-letter words with no restrictions on the word is $5\times 5\times 5\times 5=625$.  Each letter of a word with no vowel must be one of B, C, or D. So the number of all 4-letter words with no vowels in the word is $3\times 3\times 3\times 3=81$.  Therefore, the number of 4-letter words with at least one vowel is $625-81=\boxed{544}$.",544,3,train/counting_and_probability/29.json
"At the end of the year, the Math Club decided to hold an election for which 5 equal officer positions were available. However, 16 candidates were nominated, of whom 7 were past officers. Of all possible elections of the officers, how many will have at least 1 of the past officers?","The number of total ways to choose the 5 officers is $\binom{16}{5} = 4368$.  Of these, the number of ways to choose the officers without ANY of the past officers is $\binom{9}{5} = 126$. Thus, the number of ways to choose the 5 officers with at least 1 past officer is $4368 - 126 = \boxed{4242}.$",4242,4,train/counting_and_probability/531.json
"Marius is entering a wildlife photo contest, and wishes to arrange his seven snow leopards of different heights in a row. If the shortest two leopards have inferiority complexes and demand to be placed at the ends of the row, how many ways can he line up the leopards?","There are two ways to arrange the shortest two leopards. For the five remaining leopards, there are $5!$ ways to arrange them.

Therefore, the answer is $2\times5!=\boxed{240\text{ ways.}}$",240\text{ ways.},2,train/counting_and_probability/358.json
"A soccer team has $22$ available players. A fixed set of $11$ players starts the game, while the other $11$ are available as substitutes. During the game, the coach may make as many as $3$ substitutions, where any one of the $11$ players in the game is replaced by one of the substitutes. No player removed from the game may reenter the game, although a substitute entering the game may be replaced later. No two substitutions can happen at the same time. The players involved and the order of the substitutions matter. Let $n$ be the number of ways the coach can make substitutions during the game (including the possibility of making no substitutions). Find the remainder when $n$ is divided by $1000$.","There are $0-3$ substitutions. The number of ways to sub any number of times must be multiplied by the previous number. This is defined recursively. The case for $0$ subs is $1$, and the ways to reorganize after $n$ subs is the product of the number of new subs ($12-n$) and the players that can be ejected ($11$). The formula for $n$ subs is then $a_n=11(12-n)a_{n-1}$ with $a_0=1$.
Summing from $0$ to $3$ gives $1+11^2+11^{3}\cdot 10+11^{4}\cdot 10\cdot 9$. Notice that $10+9\cdot11\cdot10=10+990=1000$. Then, rearrange it into $1+11^2+11^3\cdot (10+11\cdot10\cdot9)= 1+11^2+11^3\cdot (1000)$. When taking modulo $1000$, the last term goes away. What is left is $1+11^2=\boxed{122}$.",122,5,train/counting_and_probability/5000.json
Six 6-sided dice are rolled.  What is the probability that the number of dice showing even numbers and the number of dice showing odd numbers is equal?,"There are $\binom{6}{3}$ ways for 3 of the dice to show even numbers and 3 of them to show odd numbers.  Each roll is even with probability $\frac12$ and odd with probability $\frac12$, so each arrangement of 3 odd numbers and 3 even number occurs with probability $\left(\dfrac{1}{2}\right)^{\!6}$.  Thus, the probability that 3 dice out of 6 show even numbers is \[\binom{6}{3}\frac{1}{2^6}=\boxed{\frac{5}{16}}.\]",\frac{5}{16},4,train/counting_and_probability/104.json
"Consider sequences that consist entirely of $A$'s and $B$'s and that have the property that every run of consecutive $A$'s has even length, and every run of consecutive $B$'s has odd length. Examples of such sequences are $AA$, $B$, and $AABAA$, while $BBAB$ is not such a sequence. How many such sequences have length 14?","Let $a_n$ and $b_n$ denote, respectively, the number of sequences of length $n$ ending in $A$ and $B$. If a sequence ends in an $A$, then it must have been formed by appending two $A$s to the end of a string of length $n-2$. If a sequence ends in a $B,$ it must have either been formed by appending one $B$ to a string of length $n-1$ ending in an $A$, or by appending two $B$s to a string of length $n-2$ ending in a $B$. Thus, we have the recursions\begin{align*} a_n &= a_{n-2} + b_{n-2}\\ b_n &= a_{n-1} + b_{n-2}  \end{align*}By counting, we find that $a_1 = 0, b_1 = 1, a_2 = 1, b_2 = 0$.\[\begin{array}{|r||r|r|||r||r|r|} \hline n & a_n & b_n & n & a_n & b_n\\ \hline 1&0&1& 8&6&10\\ 2&1&0& 9&11&11\\ 3&1&2& 10&16&21\\ 4&1&1& 11&22&27\\ 5&3&3& 12&37&43\\ 6&2&4& 13&49&64\\ 7&6&5& 14&80&92\\ \hline \end{array}\]Therefore, the number of such strings of length $14$ is $a_{14} + b_{14} = \boxed{172}$.",172,5,train/counting_and_probability/5075.json
